# Exact Riemann solution for problem:	Toro-5
# Discretization:	zonal
# Domain bounds:	0.00000e+00	1.00000e+00
# Iterface position:	8.00000e-01
# Gamma:	1.40000e+00
# Left  state [dens,velx,pres]:	1.00000e+00	-1.95974e+01	1.00000e+03
# Right state [dens,velx,pres]:	1.00000e+00	-1.95974e+01	1.00000e-02
# Time:	1.20000e-02
                x	    dens [$\rho$]	      mom [$\mu$]	   e [$\epsilon$]	       pres [$p$]	             eint	       velx [$v$]	             cspd
  2.787500000e-01	  7.320530043e-01	 -6.064092911e+00	  1.640588919e+03	  6.461889663e+02	  2.206769737e+03	 -8.283680110e+00	  3.515381989e+01
  2.812500000e-01	  7.284448126e-01	 -5.907737692e+00	  1.628292068e+03	  6.417343953e+02	  2.202412537e+03	 -8.110068999e+00	  3.511909767e+01
  2.837500000e-01	  7.248508625e-01	 -5.752748345e+00	  1.616093651e+03	  6.373061714e+02	  2.198059644e+03	 -7.936457888e+00	  3.508437545e+01
  2.862500000e-01	  7.212711116e-01	 -5.599117124e+00	  1.603992956e+03	  6.329041646e+02	  2.193711055e+03	 -7.762846777e+00	  3.504965322e+01
  2.887500000e-01	  7.177055179e-01	 -5.446836314e+00	  1.591989276e+03	  6.285282455e+02	  2.189366773e+03	 -7.589235666e+00	  3.501493100e+01
  2.912500000e-01	  7.141540393e-01	 -5.295898230e+00	  1.580081909e+03	  6.241782852e+02	  2.185026797e+03	 -7.415624555e+00	  3.498020878e+01
  2.937500000e-01	  7.106166339e-01	 -5.146295216e+00	  1.568270157e+03	  6.198541551e+02	  2.180691126e+03	 -7.242013444e+00	  3.494548656e+01
  2.962500000e-01	  7.070932599e-01	 -4.998019647e+00	  1.556553325e+03	  6.155557273e+02	  2.176359761e+03	 -7.068402332e+00	  3.491076433e+01
  2.987500000e-01	  7.035838753e-01	 -4.851063927e+00	  1.544930723e+03	  6.112828744e+02	  2.172032702e+03	 -6.894791221e+00	  3.487604211e+01
  3.012500000e-01	  7.000884386e-01	 -4.705420489e+00	  1.533401663e+03	  6.070354695e+02	  2.167709949e+03	 -6.721180110e+00	  3.484131989e+01
  3.037500000e-01	  6.966069081e-01	 -4.561081796e+00	  1.521965464e+03	  6.028133861e+02	  2.163391502e+03	 -6.547568999e+00	  3.480659767e+01
  3.062500000e-01	  6.931392423e-01	 -4.418040341e+00	  1.510621447e+03	  5.986164983e+02	  2.159077361e+03	 -6.373957888e+00	  3.477187545e+01
  3.087500000e-01	  6.896853997e-01	 -4.276288645e+00	  1.499368938e+03	  5.944446807e+02	  2.154767525e+03	 -6.200346777e+00	  3.473715322e+01
  3.112500000e-01	  6.862453390e-01	 -4.135819260e+00	  1.488207266e+03	  5.902978084e+02	  2.150461995e+03	 -6.026735666e+00	  3.470243100e+01
  3.137500000e-01	  6.828190188e-01	 -3.996624765e+00	  1.477135763e+03	  5.861757569e+02	  2.146160771e+03	 -5.853124555e+00	  3.466770878e+01
  3.162500000e-01	  6.794063980e-01	 -3.858697771e+00	  1.466153769e+03	  5.820784023e+02	  2.141863853e+03	 -5.679513444e+00	  3.463298656e+01
  3.187500000e-01	  6.760074355e-01	 -3.722030916e+00	  1.455260622e+03	  5.780056211e+02	  2.137571241e+03	 -5.505902332e+00	  3.459826433e+01
  3.212500000e-01	  6.726220902e-01	 -3.586616867e+00	  1.444455669e+03	  5.739572905e+02	  2.133282935e+03	 -5.332291221e+00	  3.456354211e+01
  3.237500000e-01	  6.692503211e-01	 -3.452448320e+00	  1.433738258e+03	  5.699332881e+02	  2.128998934e+03	 -5.158680110e+00	  3.452881989e+01
  3.262500000e-01	  6.658920874e-01	 -3.319518002e+00	  1.423107742e+03	  5.659334917e+02	  2.124719239e+03	 -4.985068999e+00	  3.449409767e+01
  3.287500000e-01	  6.625473483e-01	 -3.187818665e+00	  1.412563478e+03	  5.619577800e+02	  2.120443850e+03	 -4.811457888e+00	  3.445937545e+01
  3.312500000e-01	  6.592160630e-01	 -3.057343093e+00	  1.402104825e+03	  5.580060321e+02	  2.116172767e+03	 -4.637846777e+00	  3.442465322e+01
  3.337500000e-01	  6.558981910e-01	 -2.928084098e+00	  1.391731147e+03	  5.540781273e+02	  2.111905990e+03	 -4.464235666e+00	  3.438993100e+01
  3.362500000e-01	  6.525936918e-01	 -2.800034518e+00	  1.381441813e+03	  5.501739458e+02	  2.107643518e+03	 -4.290624555e+00	  3.435520878e+01
  3.387500000e-01	  6.493025247e-01	 -2.673187223e+00	  1.371236194e+03	  5.462933679e+02	  2.103385353e+03	 -4.117013444e+00	  3.432048656e+01
  3.412500000e-01	  6.460246495e-01	 -2.547535110e+00	  1.361113665e+03	  5.424362747e+02	  2.099131493e+03	 -3.943402332e+00	  3.428576433e+01
  3.437500000e-01	  6.427600258e-01	 -2.423071103e+00	  1.351073605e+03	  5.386025476e+02	  2.094881939e+03	 -3.769791221e+00	  3.425104211e+01
  3.462500000e-01	  6.395086135e-01	 -2.299788156e+00	  1.341115398e+03	  5.347920686e+02	  2.090636691e+03	 -3.596180110e+00	  3.421631989e+01
  3.487500000e-01	  6.362703723e-01	 -2.177679251e+00	  1.331238428e+03	  5.310047199e+02	  2.086395748e+03	 -3.422568999e+00	  3.418159767e+01
  3.512500000e-01	  6.330452623e-01	 -2.056737399e+00	  1.321442088e+03	  5.272403845e+02	  2.082159112e+03	 -3.248957888e+00	  3.414687545e+01
  3.537500000e-01	  6.298332435e-01	 -1.936955635e+00	  1.311725770e+03	  5.234989458e+02	  2.077926781e+03	 -3.075346777e+00	  3.411215322e+01
  3.562500000e-01	  6.266342759e-01	 -1.818327028e+00	  1.302088871e+03	  5.197802875e+02	  2.073698756e+03	 -2.901735666e+00	  3.407743100e+01
  3.587500000e-01	  6.234483198e-01	 -1.700844670e+00	  1.292530793e+03	  5.160842940e+02	  2.069475037e+03	 -2.728124555e+00	  3.404270878e+01
  3.612500000e-01	  6.202753353e-01	 -1.584501683e+00	  1.283050940e+03	  5.124108500e+02	  2.065255624e+03	 -2.554513444e+00	  3.400798656e+01
  3.637500000e-01	  6.171152830e-01	 -1.469291217e+00	  1.273648721e+03	  5.087598408e+02	  2.061040517e+03	 -2.380902332e+00	  3.397326433e+01
  3.662500000e-01	  6.139681231e-01	 -1.355206448e+00	  1.264323548e+03	  5.051311520e+02	  2.056829716e+03	 -2.207291221e+00	  3.393854211e+01
  3.687500000e-01	  6.108338163e-01	 -1.242240583e+00	  1.255074835e+03	  5.015246699e+02	  2.052623220e+03	 -2.033680110e+00	  3.390381989e+01
  3.712500000e-01	  6.077123230e-01	 -1.130386852e+00	  1.245902001e+03	  4.979402811e+02	  2.048421030e+03	 -1.860068999e+00	  3.386909767e+01
  3.737500000e-01	  6.046036040e-01	 -1.019638517e+00	  1.236804470e+03	  4.943778726e+02	  2.044223146e+03	 -1.686457888e+00	  3.383437545e+01
