# Exact Riemann solution for problem:	Toro-6
# Discretization:	zonal
# Domain bounds:	0.00000e+00	1.00000e+00
# Iterface position:	5.00000e-01
# Gamma:	1.40000e+00
# Left  state [dens,velx,pres]:	1.40000e+00	0.00000e+00	1.00000e+00
# Right state [dens,velx,pres]:	1.00000e+00	0.00000e+00	1.00000e+00
# Time:	2.00000e+00
                x	    dens [$\rho$]	      mom [$\mu$]	   e [$\epsilon$]	       pres [$p$]	             eint	       velx [$v$]	             cspd
  1.662500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.687500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.712500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.737500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.762500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.787500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.812500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.837500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.862500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.887500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.912500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.937500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.962500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  1.987500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.012500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.037500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.062500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.087500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.112500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.137500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.162500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.187500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.212500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.237500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.262500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.287500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.312500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.337500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.362500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.387500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.412500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.437500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.462500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.487500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.512500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.537500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.562500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.587500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.612500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.637500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.662500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.687500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.712500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.737500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.762500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.787500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.812500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.837500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.862500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.887500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.912500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.937500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.962500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  2.987500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.012500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.037500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.062500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.087500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.112500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.137500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.162500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.187500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.212500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.237500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.262500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.287500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.312500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.337500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.362500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.387500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.412500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.437500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.462500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.487500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.512500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.537500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.562500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.587500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.612500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.637500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.662500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.687500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.712500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.737500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.762500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.787500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.812500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.837500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.862500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.887500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.912500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.937500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.962500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  3.987500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.012500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.037500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.062500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.087500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.112500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.137500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.162500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
  4.187500000e-01	  1.400000000e+00	  0.000000000e+00	  2.500000000e+00	  1.000000000e+00	  1.785714286e+00	  0.000000000e+00	  1.000000000e+00
